citing_paper_id,doi,title,year,venue,cites,authors_raw,authors_detail
a73a84c642bcc126e3a91942716695a98826a86e,10.48550/arXiv.2206.01334,Long Scale Error Control in Low Light Image and Video Enhancement Using Equivariance,2022,arXiv.org,5,Sara Aghajanzadeh;David A. Forsyth,"[{""author"":{""id"":""94297661"",""display_name"":""Sara Aghajanzadeh""},""institutions"":[]},{""author"":{""id"":""121068894"",""display_name"":""David A. Forsyth""},""institutions"":[]}]"
52373fbe5accece0f72b8e28f52a0dda7513e70d,10.1088/1742-6596/2281/1/012017,Low-light Image Enhancement Algorithm Based on Exposure Prediction and Hybrid Feature Weighted Fusion Strategy,2022,"Journal of Physics, Conference Series",1,Yanming Hui;Jue Wang;Yingyi Shi;Bo Li,"[{""author"":{""id"":""2172174907"",""display_name"":""Yanming Hui""},""institutions"":[]},{""author"":{""id"":""2109763930"",""display_name"":""Jue Wang""},""institutions"":[]},{""author"":{""id"":""30878206"",""display_name"":""Yingyi Shi""},""institutions"":[]},{""author"":{""id"":""2155883252"",""display_name"":""Bo Li""},""institutions"":[]}]"
9734317bec70f0c887792ebf0d4651a6e9ac9065,10.1109/CVPR52688.2022.01232,Optimal LED Spectral Multiplexing for NIR2RGB Translation,2022,Computer Vision and Pattern Recognition,5,Lei Liu;Yuze Chen;Junchi Yan;Yinqiang Zheng,"[{""author"":{""id"":""2152043755"",""display_name"":""Lei Liu""},""institutions"":[]},{""author"":{""id"":""2109199867"",""display_name"":""Yuze Chen""},""institutions"":[]},{""author"":{""id"":""3063894"",""display_name"":""Junchi Yan""},""institutions"":[]},{""author"":{""id"":""2037259"",""display_name"":""Yinqiang Zheng""},""institutions"":[]}]"
e44f4b12e68bdce691a779993ff6bc386e514dad,10.1117/12.2623046,Algorithm for creating a single image of the cutting machine processing field and automated object detection when cutting parts,2022,Defense + Commercial Sensing,0,E. Semenishchev;S. Agaian;A. Zelensky;Dmitry Orlov;Marina Zdanova;V. Voronin,"[{""author"":{""id"":""51504102"",""display_name"":""E. Semenishchev""},""institutions"":[]},{""author"":{""id"":""8973902"",""display_name"":""S. Agaian""},""institutions"":[]},{""author"":{""id"":""51477368"",""display_name"":""A. Zelensky""},""institutions"":[]},{""author"":{""id"":""2060117873"",""display_name"":""Dmitry Orlov""},""institutions"":[]},{""author"":{""id"":""121378960"",""display_name"":""Marina Zdanova""},""institutions"":[]},{""author"":{""id"":""51162043"",""display_name"":""V. Voronin""},""institutions"":[]}]"
312a2b9a9a2b11fb87f9d83958ab23adfd158f1d,10.1117/1.JEI.31.4.041213,Diverse image enhancer for complex underexposed image,2022,J. Electronic Imaging,31,Ziaur Rahman;Zafar Ali;Inayat Khan;M. I. Uddin;Yurong Guan;Zhihua Hu,"[{""author"":{""id"":""2067838715"",""display_name"":""Ziaur Rahman""},""institutions"":[]},{""author"":{""id"":""2143648228"",""display_name"":""Zafar Ali""},""institutions"":[]},{""author"":{""id"":""2151457788"",""display_name"":""Inayat Khan""},""institutions"":[]},{""author"":{""id"":""1717097509"",""display_name"":""M. I. Uddin""},""institutions"":[]},{""author"":{""id"":""2069570743"",""display_name"":""Yurong Guan""},""institutions"":[]},{""author"":{""id"":""2111296949"",""display_name"":""Zhihua Hu""},""institutions"":[]}]"
a0bd9b23713ed53bc63adab678be2c165a1358f5,,You Only Need 90K Parameters to Adapt Light: a Light Weight Transformer for Image Enhancement and Exposure Correction,2022,British Machine Vision Conference,300,Ziteng Cui;Kunchang Li;Lin Gu;Sheng Su;Peng Gao;Zhengkai Jiang;Y. Qiao;Tatsuya Harada,"[{""author"":{""id"":""2152101108"",""display_name"":""Ziteng Cui""},""institutions"":[]},{""author"":{""id"":""2115468491"",""display_name"":""Kunchang Li""},""institutions"":[]},{""author"":{""id"":""151484085"",""display_name"":""Lin Gu""},""institutions"":[]},{""author"":{""id"":""2066629681"",""display_name"":""Sheng Su""},""institutions"":[]},{""author"":{""id"":""144740494"",""display_name"":""Peng Gao""},""institutions"":[]},{""author"":{""id"":""50676465"",""display_name"":""Zhengkai Jiang""},""institutions"":[]},{""author"":{""id"":""2059129841"",""display_name"":""Y. Qiao""},""institutions"":[]},{""author"":{""id"":""2147394803"",""display_name"":""Tatsuya Harada""},""institutions"":[]}]"
adc4675e0b10bf8eb983aadf3cb0965a83c91af8,10.1016/j.patcog.2022.109249,TreEnhance: A tree search method for low-light image enhancement,2022,Pattern Recognition,39,Marco Cotogni;C. Cusano,"[{""author"":{""id"":""1885493"",""display_name"":""Marco Cotogni""},""institutions"":[]},{""author"":{""id"":""1686808"",""display_name"":""C. Cusano""},""institutions"":[]}]"
38957f326545d3c24cb04c84c27c69e6aa0ff2a3,10.48550/arXiv.2205.08615,Towards Robust Low Light Image Enhancement,2022,arXiv.org,2,Sara Aghajanzadeh;David A. Forsyth,"[{""author"":{""id"":""94297661"",""display_name"":""Sara Aghajanzadeh""},""institutions"":[]},{""author"":{""id"":""121068894"",""display_name"":""David A. Forsyth""},""institutions"":[]}]"
4fb310163e2486690c60c6c4ab863c0da26ad2fc,10.3390/s22103667,Super-Pixel Guided Low-Light Images Enhancement with Features Restoration,2022,Italian National Conference on Sensors,5,Xiaoming Liu;Yan Yang;Yuanhong Zhong;Dong Xiong;Zhiyong Huang,"[{""author"":{""id"":""2111120293"",""display_name"":""Xiaoming Liu""},""institutions"":[]},{""author"":{""id"":""2108849557"",""display_name"":""Yan Yang""},""institutions"":[]},{""author"":{""id"":""47240328"",""display_name"":""Yuanhong Zhong""},""institutions"":[]},{""author"":{""id"":""2064884724"",""display_name"":""Dong Xiong""},""institutions"":[]},{""author"":{""id"":""2156500367"",""display_name"":""Zhiyong Huang""},""institutions"":[]}]"
4deeb0b3078d0fb2145bd146869df0a018f9ac11,10.1117/1.JEI.31.3.033013,SIHRNet: a fully convolutional network for single image highlight removal with a real-world dataset,2022,J. Electronic Imaging,5,Xucheng Wang;Chenning Tao;X. Tao;Zhenrong Zheng,"[{""author"":{""id"":""2312415418"",""display_name"":""Xucheng Wang""},""institutions"":[]},{""author"":{""id"":""103477948"",""display_name"":""Chenning Tao""},""institutions"":[]},{""author"":{""id"":""145834668"",""display_name"":""X. Tao""},""institutions"":[]},{""author"":{""id"":""34792302"",""display_name"":""Zhenrong Zheng""},""institutions"":[]}]"
e57991f9ab598a2568bcc34c67d464af47168de3,10.1109/ICAECT54875.2022.9808011,Improving the Accuracy of Object Detection in Low Light Conditions using Multiple Retinex Theory-based Image Enhancement Algorithms,2022,"2022 Second International Conference on Advances in Electrical, Computing, Communication and Sustainable Technologies (ICAECT)",12,Aaryan Agrawal;Namrata Jadhav;Ayush Gaur;Shiwani Jeswani;Abhay Kshirsagar,"[{""author"":{""id"":""2153760430"",""display_name"":""Aaryan Agrawal""},""institutions"":[]},{""author"":{""id"":""2066002310"",""display_name"":""Namrata Jadhav""},""institutions"":[]},{""author"":{""id"":""2164778908"",""display_name"":""Ayush Gaur""},""institutions"":[]},{""author"":{""id"":""2174391434"",""display_name"":""Shiwani Jeswani""},""institutions"":[]},{""author"":{""id"":""50789368"",""display_name"":""Abhay Kshirsagar""},""institutions"":[]}]"
a4a036206e928c39946c0dd600f747434b9d8df2,10.1371/journal.pone.0282674,Semi-supervised atmospheric component learning in low-light image problem,2022,PLoS ONE,6,Masud An Nur Islam Fahim;Nazmus Saqib;H. Jung,"[{""author"":{""id"":""20934220"",""display_name"":""Masud An Nur Islam Fahim""},""institutions"":[]},{""author"":{""id"":""2008191597"",""display_name"":""Nazmus Saqib""},""institutions"":[]},{""author"":{""id"":""1915287313"",""display_name"":""H. Jung""},""institutions"":[]}]"
46fd372ed9c3df70d806bb1f9504cb7ce799ad8e,10.1109/ICSP54964.2022.9778650,NRNet: Retinex Decomposition with Realistic Noise,2022,International Conference on the Software Process,2,Liye Song;Jindan Yang;Li Li;Jishen Peng,"[{""author"":{""id"":""19198244"",""display_name"":""Liye Song""},""institutions"":[]},{""author"":{""id"":""2166449993"",""display_name"":""Jindan Yang""},""institutions"":[]},{""author"":{""id"":""2166286078"",""display_name"":""Li Li""},""institutions"":[]},{""author"":{""id"":""153179279"",""display_name"":""Jishen Peng""},""institutions"":[]}]"
99ea0553cdc5b1b74a421f50a72006569463d8a0,10.48550/arXiv.2204.01795,Lightweight HDR Camera ISP for Robust Perception in Dynamic Illumination Conditions via Fourier Adversarial Networks,2022,British Machine Vision Conference,10,Pranjay Shyam;S. S. Sengar;Kuk-Jin Yoon;Kyung-soo Kim,"[{""author"":{""id"":""1924559935"",""display_name"":""Pranjay Shyam""},""institutions"":[]},{""author"":{""id"":""5294077"",""display_name"":""S. S. Sengar""},""institutions"":[]},{""author"":{""id"":""51182421"",""display_name"":""Kuk-Jin Yoon""},""institutions"":[]},{""author"":{""id"":""2109327860"",""display_name"":""Kyung-soo Kim""},""institutions"":[]}]"
ace1a6b59b6e7d0579b778757a56f95d9d0a34c6,10.1016/j.cag.2022.04.002,Combining attention mechanism and Retinex model to enhance low-light images,2022,Computers & graphics,10,Yong Wang;Jin Chen;Yujuan Han;Duoqian Miao,"[{""author"":{""id"":""2157288214"",""display_name"":""Yong Wang""},""institutions"":[]},{""author"":{""id"":""2108458965"",""display_name"":""Jin Chen""},""institutions"":[]},{""author"":{""id"":""2112896698"",""display_name"":""Yujuan Han""},""institutions"":[]},{""author"":{""id"":""145166399"",""display_name"":""Duoqian Miao""},""institutions"":[]}]"
5b1e8d6217d8cd580e1aeb5fef03391642ed5058,10.1088/1742-6596/2258/1/012003,Interactive and Fast Low-Light Image Enhancement Algo-rithm and Application,2022,"Journal of Physics, Conference Series",0,Yang-Bo Shi;Xiaopo Wu;Ming Zhu,"[{""author"":{""id"":""103615575"",""display_name"":""Yang-Bo Shi""},""institutions"":[]},{""author"":{""id"":""2107999270"",""display_name"":""Xiaopo Wu""},""institutions"":[]},{""author"":{""id"":""143821153"",""display_name"":""Ming Zhu""},""institutions"":[]}]"
5e0002dd64849265e97b424c06d19972dee81575,10.1117/1.OE.61.4.040901,Low-light image enhancement based on deep learning: a survey,2022,Optical Engineering: The Journal of SPIE,32,Yong Wang;Wenjie Xie;Hongqi Liu,"[{""author"":{""id"":""2153954532"",""display_name"":""Yong Wang""},""institutions"":[]},{""author"":{""id"":""2113722134"",""display_name"":""Wenjie Xie""},""institutions"":[]},{""author"":{""id"":""2155225739"",""display_name"":""Hongqi Liu""},""institutions"":[]}]"
d694e3145d796f814a7ea28a1194f86c67bbada4,10.1007/s00530-022-00913-x,Exemplar-guided low-light image enhancement,2022,Multimedia Systems,2,Yang-Bo Shi;Xiaopo Wu;Binquan Wang;Ming Zhu,"[{""author"":{""id"":""103615575"",""display_name"":""Yang-Bo Shi""},""institutions"":[]},{""author"":{""id"":""2107999270"",""display_name"":""Xiaopo Wu""},""institutions"":[]},{""author"":{""id"":""46270252"",""display_name"":""Binquan Wang""},""institutions"":[]},{""author"":{""id"":""2152183919"",""display_name"":""Ming Zhu""},""institutions"":[]}]"
e99b75a8f607feade9cf820f2fa645a10a6f9063,10.48550/arXiv.2203.04889,Low-light Image and Video Enhancement via Selective Manipulation of Chromaticity,2022,arXiv.org,0,Sumit Shekhar;M. Reimann;Amir Semmo;S. Pasewaldt;J. Dollner;Matthias Trapp,"[{""author"":{""id"":""35223379"",""display_name"":""Sumit Shekhar""},""institutions"":[]},{""author"":{""id"":""51151622"",""display_name"":""M. Reimann""},""institutions"":[]},{""author"":{""id"":""2961653"",""display_name"":""Amir Semmo""},""institutions"":[]},{""author"":{""id"":""2343715"",""display_name"":""S. Pasewaldt""},""institutions"":[]},{""author"":{""id"":""150142805"",""display_name"":""J. Dollner""},""institutions"":[]},{""author"":{""id"":""3008227"",""display_name"":""Matthias Trapp""},""institutions"":[]}]"
badaa1e63db1e7581ace5891199d4b8c25043279,10.1145/3495258,Deep Illumination-Enhanced Face Super-Resolution Network for Low-Light Images,2022,ACM Trans. Multim. Comput. Commun. Appl.,26,Kehua Guo;Min Hu;Sheng Ren;Fangfang Li;Jian Zhang;Haifu Guo;Xiaoyan Kui,"[{""author"":{""id"":""1808299"",""display_name"":""Kehua Guo""},""institutions"":[]},{""author"":{""id"":""2093566373"",""display_name"":""Min Hu""},""institutions"":[]},{""author"":{""id"":""2075290131"",""display_name"":""Sheng Ren""},""institutions"":[]},{""author"":{""id"":""2146330227"",""display_name"":""Fangfang Li""},""institutions"":[]},{""author"":{""id"":""2155127340"",""display_name"":""Jian Zhang""},""institutions"":[]},{""author"":{""id"":""2110878108"",""display_name"":""Haifu Guo""},""institutions"":[]},{""author"":{""id"":""2157632957"",""display_name"":""Xiaoyan Kui""},""institutions"":[]}]"
e0e0245a316263915ccd9e53eaa9c0d5be181ac1,10.3389/fnbot.2022.837208,Attention-Guided Multi-Scale Feature Fusion Network for Low-Light Image Enhancement,2022,Frontiers in Neurorobotics,14,He Cui;Jinjiang Li;Zhen Hua;Linwei Fan,"[{""author"":{""id"":""2152200853"",""display_name"":""He Cui""},""institutions"":[]},{""author"":{""id"":""2555126"",""display_name"":""Jinjiang Li""},""institutions"":[]},{""author"":{""id"":""144278699"",""display_name"":""Zhen Hua""},""institutions"":[]},{""author"":{""id"":""31431421"",""display_name"":""Linwei Fan""},""institutions"":[]}]"
9ff56ca80cc8108cc0324ce4c03368ebf0f986b4,10.1109/ICNLP55136.2022.00027,A Self-regularized Low-light Image Enhancement Based on the Brightness Information,2022,ICON,3,Weihua Liu;Yansong Xue;Yao Tang;Aijing Sun,"[{""author"":{""id"":""2144380729"",""display_name"":""Weihua Liu""},""institutions"":[]},{""author"":{""id"":""2380459782"",""display_name"":""Yansong Xue""},""institutions"":[]},{""author"":{""id"":""2185612200"",""display_name"":""Yao Tang""},""institutions"":[]},{""author"":{""id"":""2185500162"",""display_name"":""Aijing Sun""},""institutions"":[]}]"
636a4a220efd62d78095aca373e16a97432d1277,10.1145/3529836.3529927,Reparameterizing Residual Unit for Real-time Maritime Low-light image Enhancement,2022,International Conference on Machine Learning and Computing,1,Zonglin Li,"[{""author"":{""id"":""2296404"",""display_name"":""Zonglin Li""},""institutions"":[]}]"
a65b53e8d98b2f3b89d406c5f4be9e17ec649f2b,10.1145/3529836.3529909,Attention-guided Multiple Receptive Field Residual Block for Single Low-light Image Enhancement,2022,International Conference on Machine Learning and Computing,0,Wen-Zheng Xu;Haibo Wan;Xue Li,"[{""author"":{""id"":""2152922116"",""display_name"":""Wen-Zheng Xu""},""institutions"":[]},{""author"":{""id"":""2304315118"",""display_name"":""Haibo Wan""},""institutions"":[]},{""author"":{""id"":""2116384005"",""display_name"":""Xue Li""},""institutions"":[]}]"
66c42ddcbe1318deb1c68ac6fbb97b91e308b0e6,10.1145/3529836.3529919,Deep-learning Based Denoising and Enhancement in Video Image of Approach Channel,2022,International Conference on Machine Learning and Computing,0,Han Jiao;Peng Yuan;Jiao Liu;Xujie Ren;Jufu Zhang,"[{""author"":{""id"":""2070114689"",""display_name"":""Han Jiao""},""institutions"":[]},{""author"":{""id"":""2069400058"",""display_name"":""Peng Yuan""},""institutions"":[]},{""author"":{""id"":""2244576570"",""display_name"":""Jiao Liu""},""institutions"":[]},{""author"":{""id"":""2087673915"",""display_name"":""Xujie Ren""},""institutions"":[]},{""author"":{""id"":""26504826"",""display_name"":""Jufu Zhang""},""institutions"":[]}]"
7e0e9863a91e6de1a0b9497a18f25ed9c8dd18c6,10.1007/s00371-022-02402-8,FLA-Net: multi-stage modular network for low-light image enhancement,2022,The Visual Computer,20,Nana Yu;Jinjiang Li;Zhen Hua,"[{""author"":{""id"":""2010378588"",""display_name"":""Nana Yu""},""institutions"":[]},{""author"":{""id"":""2555126"",""display_name"":""Jinjiang Li""},""institutions"":[]},{""author"":{""id"":""144278699"",""display_name"":""Zhen Hua""},""institutions"":[]}]"
8411b32a2df053414d381c8c6c4ba5591e7a7006,10.1109/TNNLS.2023.3289626,Low-Light Image Enhancement by Retinex-Based Algorithm Unrolling and Adjustment,2022,IEEE Transactions on Neural Networks and Learning Systems,79,Xinyi Liu;Qi Xie;Qian Zhao;Hong Qang;Deyu Meng,"[{""author"":{""id"":""100683845"",""display_name"":""Xinyi Liu""},""institutions"":[]},{""author"":{""id"":""2055457999"",""display_name"":""Qi Xie""},""institutions"":[]},{""author"":{""id"":""46317290"",""display_name"":""Qian Zhao""},""institutions"":[]},{""author"":{""id"":""2154421497"",""display_name"":""Hong Qang""},""institutions"":[]},{""author"":{""id"":""1803714"",""display_name"":""Deyu Meng""},""institutions"":[]}]"
be3b1b0a2eeddba876580da707105820782672f1,10.1007/978-3-031-20068-7_33,LEDNet: Joint Low-light Enhancement and Deblurring in the Dark,2022,European Conference on Computer Vision,245,Shangchen Zhou;Chongyi Li;Chen Change Loy,"[{""author"":{""id"":""7523259"",""display_name"":""Shangchen Zhou""},""institutions"":[]},{""author"":{""id"":""2698424"",""display_name"":""Chongyi Li""},""institutions"":[]},{""author"":{""id"":""1717179"",""display_name"":""Chen Change Loy""},""institutions"":[]}]"
81dafff94bd1bd5c714a2cc46705dec6255f09ad,10.1109/ACCESS.2023.3292114,Quality Assessment of Low-Light Restored Images: A Subjective Study and an Unsupervised Model,2022,IEEE Access,4,V. Kannan;Sameer Malik;Nithin C Babu;R. Soundararajan,"[{""author"":{""id"":""71251079"",""display_name"":""V. Kannan""},""institutions"":[]},{""author"":{""id"":""2000484626"",""display_name"":""Sameer Malik""},""institutions"":[]},{""author"":{""id"":""2204851002"",""display_name"":""Nithin C Babu""},""institutions"":[]},{""author"":{""id"":""2510315"",""display_name"":""R. Soundararajan""},""institutions"":[]}]"
55a83f888f3652939846367dee47a27e02f6c0d6,10.1016/j.patcog.2022.108580,Deep face recognition for dim images,2022,Pattern Recognition,35,Yu-Hsuan Huang;Homer H. Chen,"[{""author"":{""id"":""34847043"",""display_name"":""Yu-Hsuan Huang""},""institutions"":[]},{""author"":{""id"":""144734955"",""display_name"":""Homer H. Chen""},""institutions"":[]}]"
339bf5d1ac299ffd0c2a7ce7fff8cb481489b30e,10.1007/s11760-021-02093-z,Low-light image enhancement based on normal-light image degradation,2022,"Signal, Image and Video Processing",6,Bai Zhao;Xiaoling Gong;Jian Wang;Lingchao Zhao,"[{""author"":{""id"":""2138171954"",""display_name"":""Bai Zhao""},""institutions"":[]},{""author"":{""id"":""49832330"",""display_name"":""Xiaoling Gong""},""institutions"":[]},{""author"":{""id"":""2152765441"",""display_name"":""Jian Wang""},""institutions"":[]},{""author"":{""id"":""2146089755"",""display_name"":""Lingchao Zhao""},""institutions"":[]}]"
d0b3a4d841a37e326ff5c48438d95644b7d4cd73,10.1109/TCYB.2021.3140202,Deep Perceptual Image Enhancement Network for Exposure Restoration,2022,IEEE Transactions on Cybernetics,23,K. Panetta;Shreyas Kamath K. M.;S. P. Rao;S. Agaian,"[{""author"":{""id"":""1693757"",""display_name"":""K. Panetta""},""institutions"":[]},{""author"":{""id"":""2220170311"",""display_name"":""Shreyas Kamath K. M.""},""institutions"":[]},{""author"":{""id"":""145983446"",""display_name"":""S. P. Rao""},""institutions"":[]},{""author"":{""id"":""8973902"",""display_name"":""S. Agaian""},""institutions"":[]}]"
ac394ec14017a81e3ddfcfbd518d9bcf7d376f45,,Linear Array Network for Low-light Image Enhancement,2022,arXiv.org,6,Keqi Wang;Ziteng Cui;G. Wu;Zhuang Yin;Yuhua Qian,"[{""author"":{""id"":""2124619255"",""display_name"":""Keqi Wang""},""institutions"":[]},{""author"":{""id"":""2152101108"",""display_name"":""Ziteng Cui""},""institutions"":[]},{""author"":{""id"":""144395124"",""display_name"":""G. Wu""},""institutions"":[]},{""author"":{""id"":""2212680255"",""display_name"":""Zhuang Yin""},""institutions"":[]},{""author"":{""id"":""2087074282"",""display_name"":""Yuhua Qian""},""institutions"":[]}]"
c5621a1dda6bf4da9da0572cd5752346d4ffb9f7,10.1145/3517077.3517087,Multi-scale Deep Curve Estimation for Low-light Image Enhancement,2022,International Conference on Multimedia and Image Processing,0,Xin Zhang;Xia Wang;Gangcheng Jiao;Ye Yang;Hongchang Cheng;Bo Yan,"[{""author"":{""id"":""2149174373"",""display_name"":""Xin Zhang""},""institutions"":[]},{""author"":{""id"":""2108224422"",""display_name"":""Xia Wang""},""institutions"":[]},{""author"":{""id"":""2058180863"",""display_name"":""Gangcheng Jiao""},""institutions"":[]},{""author"":{""id"":""2116730046"",""display_name"":""Ye Yang""},""institutions"":[]},{""author"":{""id"":""30749027"",""display_name"":""Hongchang Cheng""},""institutions"":[]},{""author"":{""id"":""2075431604"",""display_name"":""Bo Yan""},""institutions"":[]}]"
80b7aed63bf99bb52b309c054f8271acae056052,10.1007/s00521-021-06836-4,Low-light image enhancement network with decomposition and adaptive information fusion,2022,Neural computing & applications (Print),12,Hegui Zhu;Kai Wang;Ziwei Zhang;Yuelin Liu;Wuming Jiang,"[{""author"":{""id"":""2117693876"",""display_name"":""Hegui Zhu""},""institutions"":[]},{""author"":{""id"":""37833805"",""display_name"":""Kai Wang""},""institutions"":[]},{""author"":{""id"":""48806258"",""display_name"":""Ziwei Zhang""},""institutions"":[]},{""author"":{""id"":""2119035218"",""display_name"":""Yuelin Liu""},""institutions"":[]},{""author"":{""id"":""2116857011"",""display_name"":""Wuming Jiang""},""institutions"":[]}]"
8897a6bd835c8254b5acad5ecd5fd68babd83a9b,10.1109/ICCE53296.2022.9730551,Simultaneous Brightness and Contrast Enhancement Using Derived Inputs and Residual Squeeze Network,2022,IEEE International Conference on Consumer Electronics,0,Sangjae Ahn;Joongchol Shin;Heunseung Lim;Hayoon Kim;J. Paik,"[{""author"":{""id"":""2159005227"",""display_name"":""Sangjae Ahn""},""institutions"":[]},{""author"":{""id"":""66442217"",""display_name"":""Joongchol Shin""},""institutions"":[]},{""author"":{""id"":""66440069"",""display_name"":""Heunseung Lim""},""institutions"":[]},{""author"":{""id"":""2109594074"",""display_name"":""Hayoon Kim""},""institutions"":[]},{""author"":{""id"":""144155678"",""display_name"":""J. Paik""},""institutions"":[]}]"
3337cadc962fefd09344ed90a44cf30951841fa7,10.1109/TIP.2022.3140610,Towards Low Light Enhancement With RAW Images,2021,IEEE Transactions on Image Processing,82,Haofeng Huang;Wenhan Yang;Yueyu Hu;Jiaying Liu;Ling-yu Duan,"[{""author"":{""id"":""48186372"",""display_name"":""Haofeng Huang""},""institutions"":[]},{""author"":{""id"":""1898172"",""display_name"":""Wenhan Yang""},""institutions"":[]},{""author"":{""id"":""9956463"",""display_name"":""Yueyu Hu""},""institutions"":[]},{""author"":{""id"":""41127426"",""display_name"":""Jiaying Liu""},""institutions"":[]},{""author"":{""id"":""7667912"",""display_name"":""Ling-yu Duan""},""institutions"":[]}]"
02465bd3a371cd40a8d13eda92f9e97f8adeb25b,10.1007/s00371-023-02769-2,Invertible network for unpaired low-light image enhancement,2021,The Visual Computer,10,Jize Zhang;Haolin Wang;Xiaohe Wu;W. Zuo,"[{""author"":{""id"":""2107967251"",""display_name"":""Jize Zhang""},""institutions"":[]},{""author"":{""id"":""2264450769"",""display_name"":""Haolin Wang""},""institutions"":[]},{""author"":{""id"":""39637222"",""display_name"":""Xiaohe Wu""},""institutions"":[]},{""author"":{""id"":""1724520"",""display_name"":""W. Zuo""},""institutions"":[]}]"
06218b57a3f5ea5bbf2f634387c973c0b04bb9b5,,Attention based Broadly Self-guided Network for Low light Image Enhancement,2021,arXiv.org,1,Zilong Chen;Yaling Liang;Minghui Du,"[{""author"":{""id"":""2117098500"",""display_name"":""Zilong Chen""},""institutions"":[]},{""author"":{""id"":""9260001"",""display_name"":""Yaling Liang""},""institutions"":[]},{""author"":{""id"":""31866339"",""display_name"":""Minghui Du""},""institutions"":[]}]"
ea5d05313d1dc354191518dcf0a39f784857d800,10.1117/12.2625322,Research on the application of low-light enhancement methods in radiographic inspection pretreatment,2021,Other Conferences,1,Xinyuan Lin;Haining Liu;F. Zhao;Yan Sun,"[{""author"":{""id"":""51093474"",""display_name"":""Xinyuan Lin""},""institutions"":[]},{""author"":{""id"":""2379257967"",""display_name"":""Haining Liu""},""institutions"":[]},{""author"":{""id"":""2152340469"",""display_name"":""F. Zhao""},""institutions"":[]},{""author"":{""id"":""2152598061"",""display_name"":""Yan Sun""},""institutions"":[]}]"
f4ebeb3e9186a1686485b7e1d1320a3760302c6c,,Snapshot HDR Video Construction Using Coded Mask,2021,arXiv.org,0,Masheal Alghamdi;Qiang Fu;Ali K. Thabet;W. Heidrich,"[{""author"":{""id"":""113377683"",""display_name"":""Masheal Alghamdi""},""institutions"":[]},{""author"":{""id"":""2113771721"",""display_name"":""Qiang Fu""},""institutions"":[]},{""author"":{""id"":""35869086"",""display_name"":""Ali K. Thabet""},""institutions"":[]},{""author"":{""id"":""1752192"",""display_name"":""W. Heidrich""},""institutions"":[]}]"
f801cac0a33d27e0090f3f86e4bbde913bdc8b2c,10.1016/J.SIGPRO.2021.108280,Single low-light image enhancer using Taylor expansion and fully dynamic convolution,2021,Signal Processing,13,Chenggang Dai;Z. Guan;Ming-xing Lin,"[{""author"":{""id"":""153566066"",""display_name"":""Chenggang Dai""},""institutions"":[]},{""author"":{""id"":""46731399"",""display_name"":""Z. Guan""},""institutions"":[]},{""author"":{""id"":""7827836"",""display_name"":""Ming-xing Lin""},""institutions"":[]}]"
14639e07771c0ade381b0e2c9ce26eba98ee48a4,10.1016/J.SIGPRO.2021.108279,An effective decomposition-enhancement method to restore light field images captured in the dark,2021,Signal Processing,30,Shansi Zhang;E. Lam,"[{""author"":{""id"":""2116577885"",""display_name"":""Shansi Zhang""},""institutions"":[]},{""author"":{""id"":""1725389"",""display_name"":""E. Lam""},""institutions"":[]}]"
29a0d3b40d2bf476c87e683c0cbf900118a72cbc,10.1145/3469877.3497691,Dedark+Detection: A Hybrid Scheme for Object Detection under Low-light Surveillance,2021,ACM Multimedia Asia,3,Xiaolei Luo;S. Xiang;Yingfeng Wang;Qiong Liu;You Yang;Kejun Wu,"[{""author"":{""id"":""2202631031"",""display_name"":""Xiaolei Luo""},""institutions"":[]},{""author"":{""id"":""35533565"",""display_name"":""S. Xiang""},""institutions"":[]},{""author"":{""id"":""2269704838"",""display_name"":""Yingfeng Wang""},""institutions"":[]},{""author"":{""id"":""47362438"",""display_name"":""Qiong Liu""},""institutions"":[]},{""author"":{""id"":""47796278"",""display_name"":""You Yang""},""institutions"":[]},{""author"":{""id"":""2109009499"",""display_name"":""Kejun Wu""},""institutions"":[]}]"
ab51965f2c74df14fb8a5cdd920138720c24577f,10.3390/mi12121458,Progressive Two-Stage Network for Low-Light Image Enhancement,2021,Micromachines,3,Yanpeng Sun;Zhanyou Chang;Yong Zhao;Zhen Hua;Sirui Li,"[{""author"":{""id"":""3235703"",""display_name"":""Yanpeng Sun""},""institutions"":[]},{""author"":{""id"":""2146468674"",""display_name"":""Zhanyou Chang""},""institutions"":[]},{""author"":{""id"":""2151270267"",""display_name"":""Yong Zhao""},""institutions"":[]},{""author"":{""id"":""144278699"",""display_name"":""Zhen Hua""},""institutions"":[]},{""author"":{""id"":""2143204577"",""display_name"":""Sirui Li""},""institutions"":[]}]"
1215a49a50fcb7ca2f2518b246e4b65dd93c5b7f,10.1109/TPAMI.2021.3130302,Optical Flow in the Dark,2021,IEEE Transactions on Pattern Analysis and Machine Intelligence,2,Mingfang Zhang;Yinqiang Zheng;Feng Lu,"[{""author"":{""id"":""2290240304"",""display_name"":""Mingfang Zhang""},""institutions"":[]},{""author"":{""id"":""2247926612"",""display_name"":""Yinqiang Zheng""},""institutions"":[]},{""author"":{""id"":""2151233362"",""display_name"":""Feng Lu""},""institutions"":[]}]"
